stock,minute,side,twap_price,adaptive_price,improvement,chosen_time,chosen_regime,chosen_reason,pred_regret
INTC,1900-01-01 13:28:00,BUY,26.91,26.91,0.0,13:28:00.160,1,global_ridge_trigger,0.0026903747626868257
INTC,1900-01-01 13:29:00,BUY,26.9,26.9,0.0,13:29:00.098,1,global_ridge_trigger,0.0008179955745744871
INTC,1900-01-01 13:30:00,BUY,26.91,26.91,0.0,13:30:00.077,1,global_ridge_trigger,0.002978250130080101
INTC,1900-01-01 13:31:00,BUY,26.92,26.92,0.0,13:31:01.975,1,global_ridge_trigger,0.006017484338835338
INTC,1900-01-01 13:32:00,BUY,26.93,26.93,0.0,13:32:00.178,1,global_ridge_trigger,0.0032896322716981785
INTC,1900-01-01 13:33:00,BUY,26.92,26.92,0.0,13:33:00.337,1,global_ridge_trigger,0.0042496268993081066
INTC,1900-01-01 13:34:00,BUY,26.92,26.92,0.0,13:34:01.008,1,global_ridge_trigger,0.006084336706557308
INTC,1900-01-01 13:35:00,BUY,26.9,26.9,0.0,13:35:00.463,1,global_ridge_trigger,-0.0025997180383021956
INTC,1900-01-01 13:36:00,BUY,26.9,26.9,0.0,13:36:00.114,1,global_ridge_trigger,0.0030848669608067036
INTC,1900-01-01 13:37:00,BUY,26.89,26.89,0.0,13:37:00.030,1,global_ridge_trigger,-0.0005509734661400534
INTC,1900-01-01 13:38:00,BUY,26.85,26.85,0.0,13:38:00.480,1,global_ridge_trigger,0.0027312001957029153
INTC,1900-01-01 13:39:00,BUY,26.86,26.86,0.0,13:39:00.845,1,global_ridge_trigger,-0.00017685864363639614
INTC,1900-01-01 13:40:00,BUY,26.83,26.83,0.0,13:40:00.599,1,global_ridge_trigger,0.005794941813194315
INTC,1900-01-01 13:41:00,BUY,26.81,26.81,0.0,13:41:00.001,1,global_ridge_trigger,0.0025574634781621863
INTC,1900-01-01 13:42:00,BUY,26.8,26.8,0.0,13:42:00.333,1,global_ridge_trigger,0.0030057844608491757
INTC,1900-01-01 13:43:00,BUY,26.8,26.8,0.0,13:43:00.275,1,global_ridge_trigger,0.001163569446886864
INTC,1900-01-01 13:44:00,BUY,26.81,26.81,0.0,13:44:02.163,1,global_ridge_trigger,0.0013917649787849318
INTC,1900-01-01 13:45:00,BUY,26.81,26.81,0.0,13:45:00.062,1,global_ridge_trigger,0.0010616411946705873
INTC,1900-01-01 13:46:00,BUY,26.82,26.82,0.0,13:46:00.435,1,global_ridge_trigger,0.002757240895402774
INTC,1900-01-01 13:47:00,BUY,26.82,26.82,0.0,13:47:01.435,1,global_ridge_trigger,-0.00200833568109296
INTC,1900-01-01 13:48:00,BUY,26.82,26.82,0.0,13:48:00.155,1,global_ridge_trigger,0.005693318488092819
INTC,1900-01-01 13:49:00,BUY,26.8,26.8,0.0,13:49:00.093,1,global_ridge_trigger,-0.001189898636937664
INTC,1900-01-01 13:50:00,BUY,26.8,26.8,0.0,13:50:03.660,1,global_ridge_trigger,0.005034909052513387
INTC,1900-01-01 13:51:00,BUY,26.8,26.8,0.0,13:51:00.004,1,global_ridge_trigger,0.0016016523430839869
INTC,1900-01-01 13:52:00,BUY,26.81,26.81,0.0,13:52:01.028,1,global_ridge_trigger,0.0025756041551296127
INTC,1900-01-01 13:53:00,BUY,26.81,26.81,0.0,13:53:00.215,1,global_ridge_trigger,0.005305609212906376
INTC,1900-01-01 13:54:00,BUY,26.83,26.83,0.0,13:54:00.100,1,global_ridge_trigger,0.004924067097746648
INTC,1900-01-01 13:55:00,BUY,26.84,26.84,0.0,13:55:13.553,1,global_ridge_trigger,-0.0020259997603669644
INTC,1900-01-01 13:56:00,BUY,26.84,26.84,0.0,13:56:01.892,1,global_ridge_trigger,0.0030116899852768164
INTC,1900-01-01 13:57:00,BUY,26.85,26.85,0.0,13:57:00.119,1,global_ridge_trigger,0.0019593107844436963
INTC,1900-01-01 13:58:00,BUY,26.83,26.83,0.0,13:58:00.122,1,global_ridge_trigger,0.0047310407875245375
INTC,1900-01-01 13:59:00,BUY,26.82,26.82,0.0,13:59:00.118,1,global_ridge_trigger,0.0028465172396921756
MSFT,1900-01-01 12:39:00,BUY,30.53,30.53,0.0,12:39:00.202,1,global_ridge_trigger,-0.0016950648707675375
MSFT,1900-01-01 12:40:00,BUY,30.53,30.53,0.0,12:40:04.522,1,global_ridge_trigger,0.005137094017019894
MSFT,1900-01-01 12:41:00,BUY,30.52,30.51,0.00999999999999801,12:41:09.199,1,global_ridge_trigger,0.0013508870503796677
MSFT,1900-01-01 12:42:00,BUY,30.49,30.49,0.0,12:42:00.017,1,global_ridge_trigger,0.004139099528057133
MSFT,1900-01-01 12:43:00,BUY,30.52,30.52,0.0,12:43:04.191,1,global_ridge_trigger,0.005796649643836416
MSFT,1900-01-01 12:44:00,BUY,30.48,30.48,0.0,12:44:00.014,1,global_ridge_trigger,0.0022806657296524646
MSFT,1900-01-01 12:45:00,BUY,30.47,30.47,0.0,12:45:11.420,1,global_ridge_trigger,0.005438510109029182
MSFT,1900-01-01 12:46:00,BUY,30.48,30.48,0.0,12:46:00.011,1,global_ridge_trigger,0.0051946243679157345
MSFT,1900-01-01 12:47:00,BUY,30.49,30.49,0.0,12:47:23.096,1,global_ridge_trigger,0.005886403809276186
MSFT,1900-01-01 12:48:00,BUY,30.49,30.49,0.0,12:48:00.802,1,global_ridge_trigger,0.005551836504103069
MSFT,1900-01-01 12:49:00,BUY,30.49,30.49,0.0,12:49:10.110,1,global_ridge_trigger,0.0058950480065220745
MSFT,1900-01-01 12:50:00,BUY,30.51,30.51,0.0,12:50:00.101,1,global_ridge_trigger,0.004968945503323274
MSFT,1900-01-01 12:51:00,BUY,30.52,30.52,0.0,12:51:03.929,1,global_ridge_trigger,0.0053053805787124375
MSFT,1900-01-01 12:52:00,BUY,30.53,30.53,0.0,12:52:00.137,1,global_ridge_trigger,0.0017846814165460856
MSFT,1900-01-01 12:53:00,BUY,30.53,30.53,0.0,12:53:00.213,1,global_ridge_trigger,0.004627455577180473
MSFT,1900-01-01 12:54:00,BUY,30.54,30.54,0.0,12:54:17.231,1,global_ridge_trigger,0.005960937504706831
MSFT,1900-01-01 12:55:00,BUY,30.51,30.51,0.0,12:55:01.694,1,global_ridge_trigger,0.005776574982600868
MSFT,1900-01-01 12:56:00,BUY,30.5,30.5,0.0,12:56:00.172,1,global_ridge_trigger,0.005551271553371873
MSFT,1900-01-01 12:57:00,BUY,30.49,30.49,0.0,12:57:00.606,1,global_ridge_trigger,0.004977858981286443
MSFT,1900-01-01 12:58:00,BUY,30.49,30.49,0.0,12:58:02.627,1,global_ridge_trigger,0.001292051001568706
MSFT,1900-01-01 12:59:00,BUY,30.49,30.49,0.0,12:59:00.888,1,global_ridge_trigger,0.004410008044796632
MSFT,1900-01-01 13:00:00,BUY,30.47,30.47,0.0,13:00:00.206,1,global_ridge_trigger,0.00252753956386631
MSFT,1900-01-01 13:01:00,BUY,30.47,30.47,0.0,13:01:04.963,1,global_ridge_trigger,0.005736907230691535
MSFT,1900-01-01 13:02:00,BUY,30.47,30.47,0.0,13:02:01.335,1,global_ridge_trigger,0.0003886976482762039
MSFT,1900-01-01 13:03:00,BUY,30.49,30.49,0.0,13:03:00.141,1,global_ridge_trigger,0.00524834243235861
MSFT,1900-01-01 13:04:00,BUY,30.49,30.49,0.0,13:04:00.157,1,global_ridge_trigger,0.0029607831316394995
MSFT,1900-01-01 13:05:00,BUY,30.5,30.5,0.0,13:05:00.040,1,global_ridge_trigger,0.0046077138120443895
MSFT,1900-01-01 13:06:00,BUY,30.5,30.5,0.0,13:06:02.335,1,global_ridge_trigger,0.0058976533339301085
MSFT,1900-01-01 13:07:00,BUY,30.5,30.5,0.0,13:07:00.093,1,global_ridge_trigger,0.002704262801128343
MSFT,1900-01-01 13:08:00,BUY,30.5,30.5,0.0,13:08:01.703,1,global_ridge_trigger,0.003934041465139648
MSFT,1900-01-01 13:09:00,BUY,30.5,30.5,0.0,13:09:07.495,1,global_ridge_trigger,0.00599790341905071
MSFT,1900-01-01 13:10:00,BUY,30.48,30.48,0.0,13:10:00.040,1,global_ridge_trigger,0.001862969548735438
MSFT,1900-01-01 13:11:00,BUY,30.48,30.48,0.0,13:11:03.050,1,global_ridge_trigger,0.005917863729048567
MSFT,1900-01-01 13:12:00,BUY,30.46,30.46,0.0,13:12:00.017,1,global_ridge_trigger,0.0023220964501662333
MSFT,1900-01-01 13:13:00,BUY,30.44,30.44,0.0,13:13:00.201,1,global_ridge_trigger,0.0059780682761186865
MSFT,1900-01-01 13:14:00,BUY,30.43,30.43,0.0,13:14:04.334,1,global_ridge_trigger,0.005556684859141958
MSFT,1900-01-01 13:15:00,BUY,30.43,30.43,0.0,13:15:04.022,1,global_ridge_trigger,0.005615076564764454
MSFT,1900-01-01 13:16:00,BUY,30.44,30.44,0.0,13:16:00.052,1,global_ridge_trigger,0.00517654048256222
MSFT,1900-01-01 13:17:00,BUY,30.45,30.45,0.0,13:17:00.662,1,global_ridge_trigger,0.0005743337480037525
MSFT,1900-01-01 13:18:00,BUY,30.45,30.45,0.0,13:18:02.524,1,global_ridge_trigger,0.005986483023650013
MSFT,1900-01-01 13:19:00,BUY,30.45,30.45,0.0,13:19:00.431,1,global_ridge_trigger,0.004058033830617758
MSFT,1900-01-01 13:20:00,BUY,30.42,30.42,0.0,13:20:02.044,1,global_ridge_trigger,0.006069842209494469
MSFT,1900-01-01 13:21:00,BUY,30.43,30.43,0.0,13:21:00.543,1,global_ridge_trigger,0.005874260663899955
MSFT,1900-01-01 13:22:00,BUY,30.45,30.45,0.0,13:22:00.031,1,global_ridge_trigger,0.00021777049070526022
MSFT,1900-01-01 13:23:00,BUY,30.49,30.49,0.0,13:23:02.008,1,global_ridge_trigger,0.005950189742060741
MSFT,1900-01-01 13:24:00,BUY,30.49,30.49,0.0,13:24:03.017,1,global_ridge_trigger,0.0058101816497259096
MSFT,1900-01-01 13:25:00,BUY,30.46,30.46,0.0,13:25:03.067,1,global_ridge_trigger,0.005915640942950939
MSFT,1900-01-01 13:26:00,BUY,30.46,30.46,0.0,13:26:00.028,1,global_ridge_trigger,0.0049151845244929104
MSFT,1900-01-01 13:27:00,BUY,30.46,30.46,0.0,13:27:04.201,1,global_ridge_trigger,0.00611614388895565
MSFT,1900-01-01 13:28:00,BUY,30.45,30.45,0.0,13:28:13.097,1,global_ridge_trigger,0.005991084781258982
MSFT,1900-01-01 13:29:00,BUY,30.44,30.44,0.0,13:29:00.016,1,global_ridge_trigger,0.005398313575836311
MSFT,1900-01-01 13:30:00,BUY,30.44,30.44,0.0,13:30:00.040,1,global_ridge_trigger,0.005653624700172499
MSFT,1900-01-01 13:31:00,BUY,30.46,30.46,0.0,13:31:01.602,1,global_ridge_trigger,0.005937936973762881
MSFT,1900-01-01 13:32:00,BUY,30.44,30.44,0.0,13:32:00.611,1,global_ridge_trigger,0.006051517413816376
MSFT,1900-01-01 13:33:00,BUY,30.46,30.46,0.0,13:33:00.829,1,global_ridge_trigger,0.005474724677108855
MSFT,1900-01-01 13:34:00,BUY,30.45,30.44,0.00999999999999801,13:34:05.458,1,global_ridge_trigger,0.0058854193299946456
MSFT,1900-01-01 13:35:00,BUY,30.43,30.43,0.0,13:35:00.039,1,global_ridge_trigger,0.005117828742267183
MSFT,1900-01-01 13:36:00,BUY,30.43,30.43,0.0,13:36:11.735,1,global_ridge_trigger,0.006027775125529988
MSFT,1900-01-01 13:37:00,BUY,30.43,30.43,0.0,13:37:00.066,1,global_ridge_trigger,0.0010910215093909992
MSFT,1900-01-01 13:38:00,BUY,30.42,30.41,0.010000000000001563,13:38:00.510,1,global_ridge_trigger,0.006109672920564413
MSFT,1900-01-01 13:39:00,BUY,30.42,30.42,0.0,13:39:00.677,1,global_ridge_trigger,0.005293792221413796
MSFT,1900-01-01 13:40:00,BUY,30.41,30.41,0.0,13:40:00.703,1,global_ridge_trigger,0.005297017216616462
MSFT,1900-01-01 13:41:00,BUY,30.38,30.38,0.0,13:41:00.006,1,global_ridge_trigger,-0.00047805606335871165
MSFT,1900-01-01 13:42:00,BUY,30.36,30.36,0.0,13:42:00.103,1,global_ridge_trigger,0.003668014560855748
MSFT,1900-01-01 13:43:00,BUY,30.4,30.4,0.0,13:43:04.234,1,global_ridge_trigger,0.005356781845918923
MSFT,1900-01-01 13:44:00,BUY,30.39,30.39,0.0,13:44:00.153,1,global_ridge_trigger,0.0008512391735658875
MSFT,1900-01-01 13:45:00,BUY,30.38,30.38,0.0,13:45:01.152,1,global_ridge_trigger,0.006140435610101358
MSFT,1900-01-01 13:46:00,BUY,30.39,30.39,0.0,13:46:00.052,1,global_ridge_trigger,0.001462860367101082
MSFT,1900-01-01 13:47:00,BUY,30.37,30.37,0.0,13:47:02.381,1,global_ridge_trigger,0.00488001116193415
MSFT,1900-01-01 13:48:00,BUY,30.37,30.37,0.0,13:48:01.239,1,global_ridge_trigger,0.006135673053218937
MSFT,1900-01-01 13:49:00,BUY,30.37,30.37,0.0,13:49:00.956,1,global_ridge_trigger,0.0010363495389298372
MSFT,1900-01-01 13:50:00,BUY,30.37,30.37,0.0,13:50:00.006,1,global_ridge_trigger,0.006128232830723501
MSFT,1900-01-01 13:51:00,BUY,30.38,30.38,0.0,13:51:00.063,1,global_ridge_trigger,0.005994432843234532
MSFT,1900-01-01 13:52:00,BUY,30.41,30.41,0.0,13:52:00.219,1,global_ridge_trigger,0.004707605116841207
MSFT,1900-01-01 13:53:00,BUY,30.42,30.42,0.0,13:53:08.414,1,global_ridge_trigger,0.0015491362140159781
MSFT,1900-01-01 13:54:00,BUY,30.43,30.43,0.0,13:54:02.707,1,global_ridge_trigger,0.0053763375518104395
MSFT,1900-01-01 13:55:00,BUY,30.44,30.44,0.0,13:55:06.401,1,global_ridge_trigger,0.0055848008872548816
MSFT,1900-01-01 13:56:00,BUY,30.45,30.45,0.0,13:56:09.465,1,global_ridge_trigger,0.004298547396938357
MSFT,1900-01-01 13:57:00,BUY,30.47,30.47,0.0,13:57:00.021,1,global_ridge_trigger,0.0026300278260674714
MSFT,1900-01-01 13:58:00,BUY,30.46,30.45,0.010000000000001563,13:58:23.019,1,global_ridge_trigger,0.00549022592345394
MSFT,1900-01-01 13:59:00,BUY,30.45,30.45,0.0,13:59:34.257,1,global_ridge_trigger,0.006002263401485242
AMZN,1900-01-01 12:39:00,SELL,222.41,222.41,0.0,12:39:05.651,0,fallback_twap_no_trigger,0.07061979618103317
AMZN,1900-01-01 12:40:00,SELL,222.39,222.39,0.0,12:40:01.032,0,fallback_twap_no_trigger,0.10652891959504926
AMZN,1900-01-01 12:41:00,SELL,222.36,222.36,0.0,12:41:00.098,0,fallback_twap_no_trigger,0.11437377707787208
AMZN,1900-01-01 12:42:00,SELL,222.32,222.32,0.0,12:42:00.510,0,fallback_twap_no_trigger,0.08665063435273965
AMZN,1900-01-01 12:43:00,SELL,222.49,222.49,0.0,12:43:00.045,3,fallback_twap_no_trigger,0.10370229774123221
AMZN,1900-01-01 12:44:00,SELL,222.4,222.4,0.0,12:44:00.212,3,fallback_twap_no_trigger,0.09455844247139925
AMZN,1900-01-01 12:45:00,SELL,222.32,222.32,0.0,12:45:00.314,3,fallback_twap_no_trigger,0.07580414839657898
AMZN,1900-01-01 12:46:00,SELL,222.42,222.42,0.0,12:46:00.274,0,fallback_twap_no_trigger,0.08991977079121102
AMZN,1900-01-01 12:47:00,SELL,222.55,222.55,0.0,12:47:00.194,3,fallback_twap_no_trigger,0.09564534054421528
AMZN,1900-01-01 12:48:00,SELL,222.5,222.5,0.0,12:48:00.733,3,fallback_twap_no_trigger,0.09669316647450463
AMZN,1900-01-01 12:49:00,SELL,222.19,222.19,0.0,12:49:00.002,3,fallback_twap_no_trigger,0.09665229202479045
AMZN,1900-01-01 12:50:00,SELL,222.29,222.29,0.0,12:50:07.362,0,fallback_twap_no_trigger,0.08961921375456369
AMZN,1900-01-01 12:51:00,SELL,222.22,222.22,0.0,12:51:00.352,3,fallback_twap_no_trigger,0.1021627454404356
AMZN,1900-01-01 12:52:00,SELL,222.37,222.37,0.0,12:52:01.864,0,fallback_twap_no_trigger,0.1179723460810457
AMZN,1900-01-01 12:53:00,SELL,222.42,222.42,0.0,12:53:01.419,3,fallback_twap_no_trigger,0.11206890110774584
AMZN,1900-01-01 12:54:00,SELL,222.62,222.62,0.0,12:54:00.207,3,fallback_twap_no_trigger,0.11839020837460909
AMZN,1900-01-01 12:55:00,SELL,222.5,222.5,0.0,12:55:00.053,3,fallback_twap_no_trigger,0.10736606614412816
AMZN,1900-01-01 12:56:00,SELL,222.54,222.54,0.0,12:56:00.067,3,fallback_twap_no_trigger,0.09041888142942398
AMZN,1900-01-01 12:57:00,SELL,222.54,222.54,0.0,12:57:00.840,3,fallback_twap_no_trigger,0.07634326240945169
AMZN,1900-01-01 12:58:00,SELL,222.55,222.55,0.0,12:58:04.991,3,fallback_twap_no_trigger,0.08105835662328534
AMZN,1900-01-01 12:59:00,SELL,222.59,222.59,0.0,12:59:00.381,0,fallback_twap_no_trigger,0.07861782197860359
AMZN,1900-01-01 13:00:00,SELL,222.6,222.6,0.0,13:00:00.211,0,fallback_twap_no_trigger,0.09275672525331038
AMZN,1900-01-01 13:01:00,SELL,222.56,222.56,0.0,13:01:00.293,3,fallback_twap_no_trigger,0.07907482768919036
AMZN,1900-01-01 13:02:00,SELL,222.51,222.51,0.0,13:02:01.728,3,fallback_twap_no_trigger,0.07772442674714244
AMZN,1900-01-01 13:03:00,SELL,222.59,222.59,0.0,13:03:00.153,3,fallback_twap_no_trigger,0.10155763125925496
AMZN,1900-01-01 13:04:00,SELL,222.61,222.61,0.0,13:04:00.664,3,fallback_twap_no_trigger,0.08360009929576198
AMZN,1900-01-01 13:05:00,SELL,222.61,222.61,0.0,13:05:00.515,3,fallback_twap_no_trigger,0.09537757128888505
AMZN,1900-01-01 13:06:00,SELL,222.73,222.73,0.0,13:06:00.103,3,fallback_twap_no_trigger,0.0855017402396677
AMZN,1900-01-01 13:07:00,SELL,222.67,222.67,0.0,13:07:00.094,3,fallback_twap_no_trigger,0.08758392582796196
AMZN,1900-01-01 13:08:00,SELL,222.68,222.68,0.0,13:08:01.363,3,fallback_twap_no_trigger,0.07352950573344083
AMZN,1900-01-01 13:09:00,SELL,222.72,222.72,0.0,13:09:01.002,3,fallback_twap_no_trigger,0.08251622659385013
AMZN,1900-01-01 13:10:00,SELL,222.72,222.72,0.0,13:10:00.161,3,fallback_twap_no_trigger,0.09359842261219961
AMZN,1900-01-01 13:11:00,SELL,222.68,222.68,0.0,13:11:00.155,3,fallback_twap_no_trigger,0.0915560078444713
AMZN,1900-01-01 13:12:00,SELL,222.68,222.68,0.0,13:12:00.136,3,fallback_twap_no_trigger,0.06308552717138635
AMZN,1900-01-01 13:13:00,SELL,222.54,222.54,0.0,13:13:00.361,3,fallback_twap_no_trigger,0.09465156554786328
AMZN,1900-01-01 13:14:00,SELL,222.5,222.5,0.0,13:14:01.295,3,fallback_twap_no_trigger,0.10277768660138084
AMZN,1900-01-01 13:15:00,SELL,222.48,222.48,0.0,13:15:00.065,2,fallback_twap_no_trigger,0.10534422634448501
AMZN,1900-01-01 13:16:00,SELL,222.7,222.7,0.0,13:16:00.079,3,fallback_twap_no_trigger,0.08171094931682868
AMZN,1900-01-01 13:17:00,SELL,222.67,222.89,0.21999999999999886,13:17:59.236,4,global_ridge_trigger,-0.0041815208463774275
AMZN,1900-01-01 13:18:00,SELL,222.89,222.89,0.0,13:18:00.283,3,fallback_twap_no_trigger,0.06565963750506823
AMZN,1900-01-01 13:19:00,SELL,222.69,222.69,0.0,13:19:00.947,3,fallback_twap_no_trigger,0.0992553742951092
AMZN,1900-01-01 13:20:00,SELL,222.57,222.57,0.0,13:20:00.678,3,fallback_twap_no_trigger,0.08340073811947771
AMZN,1900-01-01 13:21:00,SELL,222.5,222.5,0.0,13:21:00.571,3,fallback_twap_no_trigger,0.1009851382513132
AMZN,1900-01-01 13:22:00,SELL,222.63,222.63,0.0,13:22:01.723,3,fallback_twap_no_trigger,0.09066831667743588
AMZN,1900-01-01 13:23:00,SELL,222.93,222.93,0.0,13:23:00.002,0,fallback_twap_no_trigger,0.09481681104675257
AMZN,1900-01-01 13:24:00,SELL,222.9,222.9,0.0,13:24:02.482,3,fallback_twap_no_trigger,0.08771539628776095
AMZN,1900-01-01 13:25:00,SELL,222.6,222.6,0.0,13:25:00.023,3,fallback_twap_no_trigger,0.09125927814220233
AMZN,1900-01-01 13:26:00,SELL,222.61,222.61,0.0,13:26:00.004,3,fallback_twap_no_trigger,0.08844358126076382
AMZN,1900-01-01 13:27:00,SELL,222.6,222.6,0.0,13:27:01.875,3,fallback_twap_no_trigger,0.08539067307746026
AMZN,1900-01-01 13:28:00,SELL,222.46,222.46,0.0,13:28:07.851,0,fallback_twap_no_trigger,0.0901295878245201
AMZN,1900-01-01 13:29:00,SELL,222.51,222.51,0.0,13:29:00.517,3,fallback_twap_no_trigger,0.09379517833849174
AMZN,1900-01-01 13:30:00,SELL,222.48,222.48,0.0,13:30:00.263,0,fallback_twap_no_trigger,0.08960617539926394
AMZN,1900-01-01 13:31:00,SELL,222.67,222.67,0.0,13:31:00.137,3,fallback_twap_no_trigger,0.08580592373365084
AMZN,1900-01-01 13:32:00,SELL,222.59,222.59,0.0,13:32:00.606,3,fallback_twap_no_trigger,0.08666369455043307
AMZN,1900-01-01 13:33:00,SELL,222.61,222.61,0.0,13:33:00.036,3,fallback_twap_no_trigger,0.08255015482208114
AMZN,1900-01-01 13:34:00,SELL,222.56,222.56,0.0,13:34:00.331,2,fallback_twap_no_trigger,0.06787172210255374
AMZN,1900-01-01 13:35:00,SELL,222.45,222.45,0.0,13:35:00.451,2,fallback_twap_no_trigger,0.10158751498194232
AMZN,1900-01-01 13:36:00,SELL,222.5,222.5,0.0,13:36:00.178,3,fallback_twap_no_trigger,0.07582582514961286
AMZN,1900-01-01 13:37:00,SELL,222.29,222.29,0.0,13:37:00.902,0,fallback_twap_no_trigger,0.09145965072000442
AMZN,1900-01-01 13:38:00,SELL,222.14,222.14,0.0,13:38:00.480,3,fallback_twap_no_trigger,0.076834363813129
AMZN,1900-01-01 13:39:00,SELL,222.27,222.27,0.0,13:39:01.117,0,fallback_twap_no_trigger,0.10987067626365696
AMZN,1900-01-01 13:40:00,SELL,222.1,222.1,0.0,13:40:00.135,3,fallback_twap_no_trigger,0.08453039720023695
AMZN,1900-01-01 13:41:00,SELL,221.75,221.75,0.0,13:41:00.421,0,fallback_twap_no_trigger,0.1035913030440693
AMZN,1900-01-01 13:42:00,SELL,221.52,221.52,0.0,13:42:00.337,3,fallback_twap_no_trigger,0.10879314690823669
AMZN,1900-01-01 13:43:00,SELL,222.04,222.04,0.0,13:43:00.001,3,fallback_twap_no_trigger,0.0893091115097158
AMZN,1900-01-01 13:44:00,SELL,221.96,221.96,0.0,13:44:00.131,3,fallback_twap_no_trigger,0.061687357715342485
AMZN,1900-01-01 13:45:00,SELL,221.88,221.88,0.0,13:45:00.429,0,fallback_twap_no_trigger,0.08524427171390733
AMZN,1900-01-01 13:46:00,SELL,221.95,221.95,0.0,13:46:00.677,0,fallback_twap_no_trigger,0.11174599177504876
AMZN,1900-01-01 13:47:00,SELL,221.96,221.96,0.0,13:47:00.348,2,fallback_twap_no_trigger,0.08482855570892264
AMZN,1900-01-01 13:48:00,SELL,222.02,222.02,0.0,13:48:00.610,0,fallback_twap_no_trigger,0.08654118433877642
AMZN,1900-01-01 13:49:00,SELL,221.79,221.79,0.0,13:49:00.295,3,fallback_twap_no_trigger,0.09126901342138735
AMZN,1900-01-01 13:50:00,SELL,221.65,221.65,0.0,13:50:00.090,0,fallback_twap_no_trigger,0.09967714483837273
AMZN,1900-01-01 13:51:00,SELL,221.58,221.58,0.0,13:51:00.037,0,fallback_twap_no_trigger,0.09389860651570744
AMZN,1900-01-01 13:52:00,SELL,221.79,221.79,0.0,13:52:00.042,3,fallback_twap_no_trigger,0.09107940289508917
AMZN,1900-01-01 13:53:00,SELL,221.77,221.77,0.0,13:53:00.003,3,fallback_twap_no_trigger,0.09158041203796027
AMZN,1900-01-01 13:54:00,SELL,221.8,221.8,0.0,13:54:00.365,0,fallback_twap_no_trigger,0.08347636790085819
AMZN,1900-01-01 13:55:00,SELL,221.92,221.92,0.0,13:55:00.339,0,fallback_twap_no_trigger,0.09441038327268811
AMZN,1900-01-01 13:56:00,SELL,221.85,221.85,0.0,13:56:00.367,0,fallback_twap_no_trigger,0.08325926247242507
AMZN,1900-01-01 13:57:00,SELL,221.86,221.86,0.0,13:57:00.119,0,fallback_twap_no_trigger,0.09991058974851344
AMZN,1900-01-01 13:58:00,SELL,221.94,221.94,0.0,13:58:03.011,0,fallback_twap_no_trigger,0.08139404381463153
AMZN,1900-01-01 13:59:00,SELL,221.81,221.81,0.0,13:59:00.113,2,fallback_twap_no_trigger,0.10323233972486659
GOOG,1900-01-01 12:39:00,SELL,569.19,569.19,0.0,12:39:00.159,2,fallback_twap_no_trigger,0.12969233377149744
GOOG,1900-01-01 12:40:00,SELL,569.25,569.25,0.0,12:40:00.957,0,fallback_twap_no_trigger,0.13238324756536032
GOOG,1900-01-01 12:41:00,SELL,569.07,569.07,0.0,12:41:00.097,3,fallback_twap_no_trigger,0.11133491018840089
GOOG,1900-01-01 12:42:00,SELL,569.06,569.06,0.0,12:42:00.045,3,fallback_twap_no_trigger,0.09412023817555634
GOOG,1900-01-01 12:43:00,SELL,569.62,569.62,0.0,12:43:00.569,0,fallback_twap_no_trigger,0.10874265724983953
GOOG,1900-01-01 12:44:00,SELL,568.94,568.94,0.0,12:44:00.055,3,fallback_twap_no_trigger,0.15629047350583605
GOOG,1900-01-01 12:45:00,SELL,569.12,569.12,0.0,12:45:00.101,0,fallback_twap_no_trigger,0.13212371969156142
GOOG,1900-01-01 12:46:00,SELL,569.54,569.54,0.0,12:46:00.943,3,fallback_twap_no_trigger,0.12078870811857875
GOOG,1900-01-01 12:47:00,SELL,569.76,569.76,0.0,12:47:01.448,3,fallback_twap_no_trigger,0.11830281098675008
GOOG,1900-01-01 12:48:00,SELL,569.82,569.82,0.0,12:48:01.351,3,fallback_twap_no_trigger,0.09467310749090926
GOOG,1900-01-01 12:49:00,SELL,569.75,569.75,0.0,12:49:00.211,3,fallback_twap_no_trigger,0.09464247302924497
GOOG,1900-01-01 12:50:00,SELL,569.8,569.8,0.0,12:50:00.039,0,fallback_twap_no_trigger,0.14511538372567043
GOOG,1900-01-01 12:51:00,SELL,569.79,569.79,0.0,12:51:00.665,3,fallback_twap_no_trigger,0.09688783387085739
GOOG,1900-01-01 12:52:00,SELL,569.85,569.85,0.0,12:52:00.257,3,fallback_twap_no_trigger,0.09909404259737539
GOOG,1900-01-01 12:53:00,SELL,570.01,570.08,0.07000000000005002,12:53:55.884,3,global_ridge_trigger,-0.005467508904269301
GOOG,1900-01-01 12:54:00,SELL,569.94,569.94,0.0,12:54:01.623,2,fallback_twap_no_trigger,0.14856672045733396
GOOG,1900-01-01 12:55:00,SELL,569.52,569.52,0.0,12:55:00.254,3,fallback_twap_no_trigger,0.13474601074036704
GOOG,1900-01-01 12:56:00,SELL,569.65,569.65,0.0,12:56:00.437,0,fallback_twap_no_trigger,0.10780613451977691
GOOG,1900-01-01 12:57:00,SELL,569.32,569.32,0.0,12:57:00.046,0,fallback_twap_no_trigger,0.12287171570238306
GOOG,1900-01-01 12:58:00,SELL,569.36,569.36,0.0,12:58:03.427,3,fallback_twap_no_trigger,0.11009195682941428
GOOG,1900-01-01 12:59:00,SELL,569.51,569.51,0.0,12:59:00.890,3,fallback_twap_no_trigger,0.11345158167212507
